CD14_triad0058_1.CEL	CD14_triad0058_2.CEL	CD14_triad0058_3.CEL	CD14_triad0058_4.CEL	CD14_triad0058_5.CEL	CD14_triad0058_6.CEL	CD14_triad0058_7.CEL	CD14_triad0058_8.CEL	CD14_triad0062_10.CEL	CD14_triad0062_11.CEL	CD14_triad0062_9.CEL	CD14_triad0064_12.CEL	CD14_triad0064_13.CEL	CD14_triad0067_14.CEL	CD14_triad0067_15.CEL	CD14_triad0067_16.CEL	CD14_triad0067_17.CEL	CD14_triad0071_18.CEL	CD14_triad0071_19.CEL	CD16_triad0060_1.CEL	CD16_triad0060_10.CEL	CD16_triad0060_11.CEL	CD16_triad0060_12.CEL	CD16_triad0060_2.CEL	CD16_triad0060_3.CEL	CD16_triad0060_4.CEL	CD16_triad0060_5.CEL	CD16_triad0060_6.CEL	CD16_triad0060_7.CEL	CD16_triad0060_8.CEL	CD16_triad0060_9.CEL	CD4_triad0052_1.CEL	CD4_triad0052_2.CEL	CD4_triad0052_3.CEL	CD4_triad0052_4.CEL	CD4_triad0052_5.CEL	CD4_triad0070_10.CEL	CD4_triad0070_11.CEL	CD4_triad0070_6.CEL	CD4_triad0070_7.CEL	CD4_triad0070_8.CEL	CD4_triad0070_9.CEL	CD4_triad0071_12.CEL	CD4_triad0071_13.CEL	CD4_triad0072_14.CEL	CD4_triad0072_15.CEL	CD4_triad0072_16.CEL
LV 28	0.00783842873215557	0.0172436197853453	0.0320434645787832	-0.0146876938479438	0.0302434461090716	0.00922844028579583	-0.00453865254928585	-0.0147173426234071	-0.0118688012338049	-0.00641851268397124	-0.00371911266812186	-0.0262904741005047	-0.0158715865635623	-0.00452823720623649	0.0229531916842395	-0.0165867459540924	0.0120948043086701	0.0295996604629745	0.045910818369164	0.00853783713343822	-0.00737126042448636	0.02885684738983	-0.0186541161398204	0.0414093434241931	0.0397670209370854	0.0623108379379149	-0.00494451892064232	0.0191851199506532	0.0241817106745499	0.0300386798138721	0.000574262831583946	-0.0172919041325314	-0.0369836161335467	-0.0526610887426488	-0.0648641804353186	-0.0200534885107176	0.0101412536109574	-0.00126394210652992	-0.0184972111119955	-0.0159982303349211	-0.0391678507524377	0.0120493695375296	0.019283206851784	-0.00257748885590456	-0.0330467587116511	-0.000329183540200368	-0.0505593661253084
LV 29	0.039626091568012	0.023741560018456	0.0299428718330639	0.00486041323575698	0.0494266352862061	0.0269724949301175	0.00221835971596891	0.0484841738303693	-0.00945037431280871	0.0292668738152735	0.0134949582011546	-0.00542659926936257	-0.00561790395508398	0.000384124303265725	0.035281804335888	0.0245805982816841	0.0394854340345234	0.0355659317800329	0.0236181718928227	-0.0492466549733585	-0.0618085071822416	-0.0405189859983273	-0.0419653848833476	-0.032820487741638	-0.0290055731581451	-0.0222991265825493	-0.0197907968943251	-0.0456268987518356	-0.0367726065412046	-0.0500977027085256	-0.0317481910966197	0.0104244744692556	-0.0221973322883611	-0.034455568818699	-0.0221753641909359	-0.0208429985279874	-0.00621663108733885	0.0253875615568637	0.0211254755730443	0.00448688016675744	-0.0403422458157408	0.0451491677692042	0.0326784539037341	0.0322625822394352	0.0289684868669311	0.0109590181788898	-0.00996666300827471
30,DMAP_ERY3	0.00971091527633859	0.0113075313832078	0.0582362810281307	-0.0381918302606097	0.012103521419681	-0.0205105489015995	-0.0256657524345177	0.00747826408733408	-0.0538583857193971	-0.0344662211924801	-0.0326413634447886	-0.0335758303875174	-0.058563754411071	-0.00377293683165812	-0.0158014445577258	-0.0526860368184237	-0.0494893856663022	-0.0265898134566777	0.0321846426042285	0.0985290886838719	0.00989155480020679	0.0459325235465605	0.0381594026308066	0.092768289639371	0.0704725314132431	0.0761670843848594	0.0739674842741314	0.070263466057324	0.0700665183189013	0.130143246494147	0.0220843434691003	0.000140861000699272	-0.0631469742539841	-0.0772837661008296	-0.103059236583075	-0.0683396009249022	0.129286319168172	-0.0631033608222611	-0.0409898936592983	-0.0235006862495666	-0.0448801145433994	-0.00622808934586869	0.0308490851368525	-0.00939252167556385	-0.0388731901376995	-0.0467889166586241	-0.0583432997793267
31,SVM B cells naive	0.00120632999345238	-0.0174351788644193	0.000733188591794783	0.00441281867980067	-0.0107185490631472	0.00720708609571247	-0.00521327399608576	-0.0117732063787099	-0.0338725041967327	-0.000190190682469531	0.0177401921898878	0.0464120829951007	-0.0492567603478071	0.00457216094815424	0.0152742953738873	-0.000401467914270148	-0.0136453206962998	-0.0123657951384879	0.0149520534193018	-0.0514376838531846	-0.0601615815023973	-0.0649814550556558	-0.0551242109964035	-0.0496171555644189	-0.0722292109003138	-0.0505429322128314	-0.0697085009395415	-0.0499717513319843	-0.0333168674531189	-0.0287970690286202	-0.0614455164652722	0.050136395738881	0.0531550622402682	0.0523241240076764	0.0383724709438783	0.0458560353672944	0.0455739290747677	0.026544483261198	0.0540916585414552	0.0317944910128492	0.00828228298599441	0.0736467195542686	0.0452921729742589	0.0523070674591151	0.031740245740034	0.0442426531446447	0.0363361822484953
LV 32	0.003577588809376	-0.00576653743983041	0.0122448036484493	0.00543516434496707	0.0125126037223363	0.0132544503431339	0.0107666073569498	-0.00686682805153676	-0.0504947087903081	-0.0176109521826563	-0.00281764947657724	0.00276959444499157	-0.00710603609719568	0.0248461629063736	-0.0189302839001863	-0.00428830864133026	0.0100964753945738	0.0550729851398709	0.0576528172967275	-0.0274355936471047	-0.041808736045606	-0.0191819798164596	-0.0168413317126507	-0.00225986476642285	-0.0027559277429751	-0.00240906773049654	-0.00563092412842442	-0.00665401122606588	-0.00580972000081528	-0.0246913288516457	0.00592201694489161	-0.00314709444373329	-0.0328086538203846	-0.0403848335140947	-0.0401839953722835	-0.00540649183938142	0.0334820024253868	0.0179290292917383	0.0245113109445126	0.0174302778100488	0.0352373408918598	0.0144953883439165	0.047097130860611	0.0251542593414244	-0.0412655484800075	0.0203901757718183	-0.0173217783157845
LV 33	0.00534946170079119	0.032640713700337	0.00194588867042308	0.0230309833753798	0.0100613188594491	0.00173754845080903	0.000367313894188792	-0.00873366218548454	0.0424270979258261	0.0114199635269723	0.00200074095480386	-0.00429947143161536	0.0193362163763329	0.0302677282959539	0.0195887635193262	0.0145522120458913	-0.00255341277082649	0.0144896738679799	0.01390516421655	-0.029258685626965	0.0248856059831351	-0.00858132742257637	-0.0241122283614223	-0.0250416856597453	0.00433646992106562	-0.0268604694109909	-0.0362746983690299	0.00294265322260703	-0.00508742891939528	0.0262838686762184	-0.0118099565276458	0.00298980340536879	0.00926200059909953	-0.0190024177375224	-0.0475388497443641	-0.0266619300235597	0.00124797273538339	0.0326709103559971	0.00103019616825333	-0.0364654379226016	-0.0279358183362597	0.0184618725866124	0.00436473422149601	0.00090579687127687	-0.0152492598668114	-0.00285082002430783	-0.0141851137864044
LV 34	0.0125597208554027	-0.0180527059947087	0.00337682671406709	0.0285740408990355	0.0153328331348642	0.0193459785891468	0.0159545813751989	0.019871192002697	-0.0102729888340819	0.00985671969004734	0.00528192312832973	0.0498130426167112	0.00833533968799621	0.00380135165930871	-0.0406945209641514	0.0380944798480466	-0.0438184311819184	0.0185313428181001	0.0625799453229798	-0.0381095361954143	-0.0553085145855139	-0.0429334486783289	-0.048632723883987	-0.0341881822240017	-0.0565798893866668	-0.00823143318957186	-0.0439170802609909	-0.0730587437531237	-0.0481362191317924	-0.0473469644770912	-0.0422777978144328	0.0280457932588439	-0.0277510464761832	0.00484542873062424	-0.0495587291694726	-0.0159823587113933	0.0507579932696779	0.0950886762746342	0.0314292735124798	0.0264707455806559	0.031213930364364	0.0753794796307467	0.0474973476883798	0.0565973856527242	0.0116866710733853	0.00258239762766037	-0.0280531260932833
LV 35	-0.0435708859116596	0.0148240268673611	0.0359372963712077	0.0253359308138346	-0.0318099632827862	-0.0163488730657115	-0.0374778808853166	0.00540156745911689	-0.082332111600537	0.0682871216073987	-0.0443281413089739	-0.041474813241319	-0.0168834679365586	0.0173683603624536	-0.0530387081680666	0.0613483704123896	-0.0842709130816036	-0.0112012735164321	-0.0127164520579685	0.0901052744310885	0.0370471759633657	0.0465430537893669	0.0516761002002253	0.0355361538330071	0.026914120004799	0.0418071304875696	0.0489662574911781	0.0175045814621589	0.0482455906634156	-0.015639282844063	0.0363353426726514	-0.0218898262934992	-0.0344290244118582	-0.0469533606627593	-0.00821576492453013	-0.0248649596365316	0.00338216369119272	0.0035118436732948	-0.00746151985136258	0.012093934927831	0.0269110997632712	-0.0486071840755501	-0.0154716685227556	-0.0155434679585719	-0.00936413757990633	-0.00256412373925013	-0.0286246923906069
LV 36	0.0193868482028099	-0.00362499094986325	-0.0229578350033351	0.0055762494446847	0.00612698206758022	-0.004743117291418	-0.00874456419149125	-0.0119616810496506	0.0264607438694394	0.00386166855163319	0.0402803417316945	0.0357204944981995	-0.0212626342260466	0.0274925414726615	0.0250591303105047	0.028058566936783	0.0160949801093598	-0.00144642036179276	-0.0127751419290513	-0.040585273579074	-0.0759776916116493	-0.0295511317429649	-0.0520916482869807	-0.014358683068928	-0.0235116123140128	-0.0193720134983114	-0.0375937448721679	-0.047998792235149	-0.0475642434245086	-0.0386299012005929	-0.0565160640962511	0.0361983690540473	0.0228764414205643	0.0207937711541133	0.0286214129515886	0.0194568386167207	0.00600658278488583	0.00936397495304938	-0.00215692526096682	0.00504566082374502	-0.0147769418731543	0.0179569084384037	0.0413634015340036	0.0436874733507242	0.0471088842126986	0.030088036475766	0.0255147491016999
37,MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	0.0248265409002668	0.014740463169384	0.00359996103119566	0.00834808216218601	0.00718367261824449	0.0168186080176973	0.00696887333100706	0.0101266104113931	0.00347973705665414	-0.00362294062070168	0.0147231707845651	0.00762037869185534	0.0066318286492786	0.000111008828223945	0.000623673302449329	0.0141427748866783	0.00608411673555581	0.00613777105566554	0.0106838578417049	-0.0439068063792138	-0.0490725497168756	-0.0534209983570326	-0.0307401029888762	-0.0353394205385097	-0.0317894220856739	-0.0389904319181753	-0.0391927150688216	-0.0350844751898132	-0.0463888814059096	-0.0273623431236136	-0.0353336235594285	0.0169085316347832	0.00650981046847669	0.0129982561188291	0.00415474298694441	0.0155134355882506	0.0223327230097417	0.0200036213014495	0.0214429632342216	0.0282392746742048	0.029268439257736	0.0040674891550516	0.0290201742580372	0.0312989332961701	0.0320076282934839	0.0214332799098443	0.0121942782914155
38,PID_PLK1_PATHWAY	-0.0727336358313419	-0.0908840225283361	-0.10799242507357	-0.121491807125463	-0.07056522350101	-0.13705935335947	-0.107098545722822	-0.0815541927868935	-0.0972030549527494	-0.11805364138259	-0.0935375604566797	-0.109172053016123	-0.0999431403859919	-0.0478641927150135	-0.0233031733361755	-0.0932270305415099	-0.108133935552616	-0.045556562445776	-0.0735179251549995	0.0155590513089563	0.0508995156775599	0.012533129659243	0.0290542219945856	0.073576273496635	0.0880256873398624	0.050689583411143	0.0300077585615355	0.0749893447052512	0.0639419243118338	0.0711817593190532	0.0114056042903848	0.244959923291083	0.0744604793595133	0.0527327590044634	-0.038576050295069	0.0791715148741008	0.0138273265808951	0.150335618920079	0.0348544783840882	-0.06817426893933	-0.109449917817415	0.384857142409514	0.0554923457072265	0.0825310989012066	0.108587189165346	-0.0401473285415111	0.101565310788896
39,SVM Dendritic cells resting	0.0903865654311291	0.0372329829801907	0.0504023295003289	0.0722375404300031	0.0918172108191861	0.0745489119434284	0.116012997872158	0.0381962497155308	0.0553785661277949	0.0559381815925749	0.067262215096014	0.0964792728277413	0.0851101599170645	0.0467746221213135	0.0112404605116022	0.0468599418096939	0.108373736337336	0.102689084269234	0.127298684602333	-0.0771629512386252	-0.03545007260609	-0.0655853279953671	-0.0863384325246668	-0.08472070053519	-0.0873252138405218	-0.0986108049746892	-0.0810890547674738	-0.0819859027119166	-0.0986756546118537	-0.0706331620545458	-0.0672469216297471	-0.0413810440297545	-0.0312889400683939	-0.0286469513103446	-0.0273044669492751	-0.0534314091392465	-0.0167983730201388	-0.0286517842116614	-0.0446496963194589	-0.0640847145130732	-0.0272197000510501	-0.0286294175368177	-0.0165638997366038	-0.0115830487688494	-0.00263163719299117	-0.00895901180571901	-0.00759141976059137
LV 40	-0.0112009720207563	-0.0329687920097204	-0.0496117229353129	-0.0367586320093676	-0.0111575799102395	-0.03910939938756	-0.053019897788235	-0.0222717944199187	0.012328822546105	-0.0218117941154616	-0.00304973102806464	-0.0252622391632222	-0.0135012063736231	0.00612631440339778	0.0314047934733941	0.00375166283635547	0.0033793491817149	-0.0278403584695508	-0.032791495035203	0.0202150183081772	0.0392752473459582	0.0683116853628766	0.0187136245236548	0.00735424761880924	0.0664965589372822	0.00605858934366908	0.0439450155927615	0.072199638390789	0.0418162547749754	0.0263828658238243	0.0522581730963861	-0.0149404993500118	0.00183281252631536	-0.00380992386719331	-0.00474291982402069	-0.00511900061724974	-0.00765874003002116	-0.00775930132493434	-0.00170944621814717	0.0202981707438813	-0.0289634097725511	-0.0178019351890625	-0.0135311059410584	-0.0290160138782053	-0.0191820721830017	-0.00828392868247305	0.000725066713838728
LV 41	0.00792187370190216	0.00793489637240145	0.0115232208163396	0.0017155994039418	-0.00304596224159796	0.0224072035331031	-0.0280052225140045	-0.00351469094289807	0.0175259152668895	0.00578306311807583	0.00936332542225429	-0.0183857106106632	-0.0188966363216362	0.0178668418320153	0.0288831837344593	-0.00666131379991096	0.0508276811926365	0.0190602112214409	0.0109135556903755	-0.0400634310145013	-0.0522453023554185	-0.0370847757206387	-0.0327290488634958	-0.0655497004766562	-0.0427720221572903	-0.0494474912669357	-0.014734260937464	-0.0284613280211232	-0.0471397888129984	-0.0342231835915687	-0.0527820102576834	0.0314203139325304	0.00534489673782182	0.0103496990761583	0.00015938592319415	0.0260410728109915	0.0191009787577835	0.00739005846096764	0.00957688731477182	0.0412327907902134	0.00580784673425616	0.0404098391578637	0.0384979869089464	0.0348261393950288	0.0422535327357728	0.0120095744609701	0.0395943054033792
42,DMAP_HSC1	0.000915065552731959	-0.0285150746768124	0.0167960508551694	-0.0607041761548506	0.0243359087827439	-0.029144274165899	-0.0174325634204865	-0.0091240698686804	-8.47159857438135e-05	0.0113464449826539	0.0088027938106918	-0.000740130907980179	-0.00841687685425657	0.0697004661933251	0.0815524897516545	0.0122042413308555	0.0428181750102596	0.0508710021060745	0.00748223682782443	0.0464963369386513	0.0828015080564007	0.0676209581361171	0.0191186348121776	0.0327591134465504	0.0413831539353358	0.0770901124800956	0.043476251322607	0.0537320515995689	0.0496745378183628	0.0733983076301236	0.0537756232589488	-0.0718363350199912	-0.0540993407693462	-0.080676658628795	-0.0679116621342336	-0.0480721886563071	-0.0135674793670873	-0.0380709627304507	-0.0591757430775205	-0.0738996667681074	-0.0179799992148802	0.000119310417338502	-0.0226480876862284	-0.0872851917666924	-0.0790680773810171	-0.0460115735448291	-0.0538059262760668
LV 43	0.0274081613932431	0.0304080364594327	0.0358055407043339	0.0261106723684262	0.0287670399824171	0.0338109563793546	0.015103947480955	0.0345683488717876	0.0263735661038421	0.0236620969967769	0.0231148565259777	0.0221897562505065	0.00742682563042249	0.0256141736451562	0.00172088927122485	0.0231359996226499	0.031031019902842	0.0328776003982692	0.00607064592312352	-0.0447529802430803	-0.0558241884168085	-0.0227045896926939	-0.0462252706089497	-0.0174174625985762	-0.0216995632465862	-0.0108512313443779	-0.0258722133788997	-0.0436938601760321	-0.0368954566350575	-0.0194723453060371	-0.0397550912122697	0.00772444796142216	-0.00542341567965137	-0.0106062750594185	-0.00216841156832901	-0.0262366418847953	-0.0198847367139301	0.00531505200669312	-0.00949228085283228	0.00167288680419633	-0.0210883088407592	-0.00727093854872574	0.0209992264872714	0.0040272190412575	0.000207805282732174	-0.00122516968853411	-0.00658633979796967
LV 44	-0.00359121262922537	-0.00299052997229344	-0.00615602592439799	0.0147913677286073	0.00617886108775357	0.00831619166551418	0.00914679885958226	-0.00127970353737413	-0.00643062289959478	0.00384106135854013	-0.00754838179863907	0.0024414782645263	0.0192832892444996	0.00229899331054497	-0.00563657645322173	-0.00505838067432478	-0.00647614898349022	0.00564778733392318	0.0184995968619669	-0.0320175512290843	-0.0140989811049407	-0.0258554675446809	-0.0237589137568701	-0.043367782957347	-0.0279100188299793	-0.0282404173577641	-0.0284237900281965	-0.0315080712816279	-0.0337407180689371	-0.0405442442441793	-0.0201855703348996	0.0185144784471882	0.0121512146130728	0.0234733228643345	-1.46183141631114e-05	0.0169801484261637	0.0419871190291206	0.0102768755490971	0.00557721805401747	0.0335466738029273	0.047167583721003	0.0259970151739041	0.0181041235862759	0.0182847380501143	0.0255112046021321	0.00996127692539445	-0.00314469063497208
45,REACTOME_RNA_POL_I_PROMOTER_OPENING	-0.00745781826706201	-0.0331747556603045	-0.0137103922486413	-0.0516345718592384	-0.00170375177535663	-0.0294283195916297	-0.0407196245974646	-0.0280237512859283	-0.0838154558462886	-0.0300300695851915	-0.0793953920229816	-0.0824255999448771	-0.0521961100371013	-0.0103059605010323	-0.00745923018878874	-0.0245158194967765	-0.0838148002642246	-0.0562647094681355	-0.0455267916401224	0.0740034155416133	0.0634044547539819	0.0678770938316863	0.0248035735373725	0.0600747298161348	0.0659271380986465	0.11061833400866	0.0210523734854072	0.0227285527661923	0.0404564381370949	0.101663721950924	0.0873529655018909	0.0437140310252178	-0.0114682073114659	-0.0012956760552952	-0.0118478340669597	0.00659265205870162	0.0310711477679579	-0.0292574648084466	-0.0392927602327541	-0.070963070662394	0.0117036651228893	0.0153389327251668	0.00956282757363056	0.0103274581562424	0.0584167381989216	-0.0132897180528633	0.0123274114129915
LV 46	0.00220291177854989	-0.00590718036221501	0.012457624948392	-0.0249640155390377	0.0174896372112932	-0.00498447505220935	0.0024082378039921	0.0256526566132328	-0.0320844836441909	-0.0280062698675438	-0.0220105732630888	-0.0221837674753613	0.0150026618155795	0.0047921785903583	0.00266789805509833	-0.0166312068047019	-0.0144873118013286	-0.000333193720150345	0.0251771875359406	0.0563740780098297	0.0109960934255477	0.00584706824559482	0.0308819653568438	0.00867955869579215	0.0401072590348384	0.0089039634011488	0.0464455997539842	0.0499734025632678	0.013444902237019	0.0103641186713394	0.0401813020515754	-0.0359501676525912	-0.033468610985097	-0.0316442502327385	-0.0426324038996911	-0.043332948317634	-0.000812280773611371	-0.0103697891126031	0.00614723514639485	0.00551187370409674	0.0241832264068369	-0.00386442720903484	-0.0115425650974648	-0.00439432133711053	-0.0229928870122711	-0.0222148155957708	-0.0310806963011004
LV 47	0.0283903259028903	0.0314701958355055	0.0161563335808205	0.0619594370764998	0.0172417457976737	0.0266197021389292	0.0252687079208238	-0.00411749241294496	-0.0174529499955428	0.0506484492237387	0.024502618859159	0.0700565045540697	0.043451657045657	0.0247426700415065	0.00938027278009784	0.0706804984074389	-0.0019256926426996	0.0373494474671696	0.0102668163004472	-0.050273303242933	-0.0113002117536749	-0.0580517357975502	-0.0230663786447405	-0.0635499799341818	-0.0413705711991582	-0.0436875508925497	-0.048587916016181	-0.0570482379007582	-0.068189914461477	-0.0380321295307346	-0.0382893468511354	0.0166178516589176	-0.00221079993565641	-0.00434063400673056	-0.0101906942564162	-0.0380757383386667	0.0232791097563272	0.0379624248726967	0.0118504925175636	-0.0220467637906223	-0.0237604277078664	0.0263718533558886	0.0151562612334083	-0.00443584002661087	-0.0105462224012932	-0.000434678907854493	0.00156183432074985
